Iteration,Index,PF Angle (rad),KF Angle (rad),Unfiltered Angle (rad)
192,24,0.37751806285200556,0.35038973596257383,0.38508178902817525
192,32,0.12214932125213875,0.17428797945507826,0.19154421504469
192,40,0.4723283987772539,0.5899133163201482,0.6483205753617471
192,9,0.6802588761539506,0.6707692179328454,0.7371820117875826
192,15,0.08613235011321384,0.10701388695532622,0.11760932130733873
192,30,0.12465948123778833,0.0792209622383855,0.08706462186594843
192,38,-0.04904738632092486,0.180604994980894,0.19848667765226966
192,11,0.3183858650927063,0.530598730948093,0.5831332587647359
192,13,0.3454605919553021,0.3187662270501536,0.3503272396293768
192,19,0.32210915859901457,0.19959900532075864,0.2193612830752892
192,21,0.15100108239836796,0.14284825173373708,0.15699164299450313
192,26,0.5895297010642667,0.5663897518794059,0.6224679451347926
192,28,0.15820835426811264,0.11393125273893,0.12521157479228942
192,34,1.674253185953276,1.7872951731899953,1.9642550913276187
192,37,1.1321353050028686,1.317078683415285,1.4474825134564024
192,42,1.1546443787520202,1.4055700179678559,1.544735366281505
192,44,1.0323299322699224,1.1280728256976018,1.2397632044795426
193,7,0.551728481788105,0.4865340440105829,0.5347057315363832
193,17,0.47516246926970895,0.4934575948891068,0.5423147825018897
193,24,0.25878561745468553,0.1016926931847183,0.11176127666835378
193,32,0.5208433558537243,0.36814230672137604,0.40459204006012617
193,40,-0.049944988409825565,0.1918872142190022,0.21088594830009155
193,9,0.47429240667065387,0.499319704740885,0.5487572992696855
193,15,0.07970332105242661,0.2014528301945337,0.22139865496626973
193,30,0.03735636108115402,0.27017778008859594,0.2969280553448926
193,38,0.4133531456658147,0.20250513135075557,0.2225551443557809
193,11,0.3644833517390414,0.2696939361071724,0.29639630601877365
193,13,0.31741784177802135,0.2295667132597804,0.2522960908102537
193,19,0.7188850168276406,0.8165131502260319,0.8973560363870252
193,21,0.5999522079507219,0.8154812036348632,0.8962219168660379
193,26,0.6854658836106792,1.216243419385927,1.3366635599191874
193,28,2.0288447215413963,1.9453391341832458,2.137946969250894
193,34,1.479907376961968,2.032522253012311,2.233762080043233
193,37,0.5784493896783498,0.48129539394888066,0.5289484032507501
193,42,1.4592482831298879,1.7417907249689821,1.914245252193634
193,44,0.3600711018882587,0.700861313432622,0.7702535226833768
194,7,0.40158279260646007,0.4526984229164056,0.49752004894773294
194,17,0.32311249376451845,0.589931965460159,0.6483410709512639
194,24,0.5180060983205004,0.6239844362335604,0.685765073484408
194,32,0.6119461773844309,0.46967690490527647,0.5161795687572841
194,40,0.02792800665136971,-0.020814353175443494,-0.02287518022251711
194,9,0.37578022677002637,0.47991797363883837,0.5274346046921887
194,15,0.36767138608408173,0.23682257080990818,0.2602703500980179
194,30,0.0756770396781782,0.14723009363202896,0.16180733062529917
194,38,0.11262791679717835,0.0857754781185087,0.09426809971440066
194,11,-0.008729861347210472,0.09771038413924647,0.10738467959857781
194,13,0.14560464300078682,0.09682240571057485,0.10640878251360207
194,19,1.1679930398916556,1.5585376265487625,1.7128482826426996
194,21,0.5924861208984324,0.6149567099202008,0.6758435128825969
194,26,1.7633807579678125,1.9152654733553198,2.1048957182419854
194,28,0.5973404983077328,0.6455787175230782,0.7094974024263533
194,34,1.8732108268032592,2.242267193832598,2.464273846687311
194,37,0.4978893027537809,0.5404886772484548,0.594002407669094
194,42,1.7186007372886067,1.9148585674551704,2.1044485246289497
194,44,0.5842331184673225,0.5018616766504861,0.5515509515663758
195,7,0.3184882266776801,0.34201880851957683,0.3758820568878518
195,17,0.6930474278159992,0.6537427621057952,0.7184697682548838
195,24,0.8941249191159507,0.7946302653421294,0.8733065292373898
195,32,0.6013015305060297,0.5891736519020165,0.6475076768428103
195,40,0.002741832443545653,0.1263807590193038,0.13889370545685864
195,9,0.24539450782605698,0.32389498966464236,0.3559638005225278
195,15,0.12484299983407056,0.1855393942465594,0.20390963130067422
195,30,0.16622982237346526,0.06768941906663474,0.07439134174649957
195,38,0.0403217262870208,0.07135198478194438,0.07841653773065174
195,11,0.12531389963003062,0.16830655308346743,0.1849705682402464
195,13,0.05956723894354056,0.08993553987218282,0.09884004877041876
195,19,1.5813761163280788,1.8362618866331477,2.018069994220588
195,21,0.5530790949121756,0.43790992837295784,0.4812673470237458
195,26,1.716293002404235,1.8501400465982514,2.0333222294297615
195,28,0.7573167619084163,0.8356107425890993,0.9183444794791092
195,34,1.7498590714966298,2.2339636389178583,2.455148157622597
195,37,0.6282933761139061,0.6358971915045745,0.6988573094753244
195,42,1.8472414720584274,2.1617183237588113,2.375749840962654
195,44,0.3374477724365933,0.44571684323626753,0.4898472237547099
196,7,0.21671842245693818,0.1441796163176371,0.1584548258540368
196,17,0.6737983796111798,0.8115834773884905,0.8919382771299252
196,24,1.0698100293384423,0.9928747267706146,1.0911791551637449
196,32,0.8582620933357532,0.8553965075309147,0.9400892310488271
196,40,0.07457424150420082,0.13658745871875633,0.15011096948298963
196,9,0.25557096976314003,0.16149283900474892,0.17748222900521912
196,15,-0.04817631413647498,0.12297826243945698,0.13515432802752203
196,30,0.07529610297585848,0.1347367385717168,0.14807700971743135
196,38,0.2497605977831222,0.23694616957104572,0.2604061863602582
196,11,-0.02479788558580817,0.0642969527619388,0.07066298768886344
196,13,0.37118695619441033,0.4234876102094816,0.46541707656685605
196,19,1.8114357112804442,1.8054762096555006,1.984236230413471
196,21,0.8142484418495638,0.8132955835397909,0.8938198987417505
196,26,1.7113955349624907,1.7896325947084437,1.966823940719181
196,28,0.900694235349851,0.8677517565454528,0.9536677720450026
196,34,1.7198014908192991,2.103254411787628,2.3114974228557106
196,37,0.3695337571294548,0.5906366002260827,0.6491154715355959
196,42,1.4183866879091531,1.5680978528943927,1.7233550660522536
196,44,0.2879827859308892,0.31114657197073137,0.3419531632549622
197,7,0.37266338390928316,0.17627779678229127,0.19373104398845875
197,17,0.6952373444090785,0.712975362633908,0.7835669826966712
197,24,0.6525214030961917,0.9386799729602467,1.0316185841444296
197,32,0.9966977850011137,0.7425899096584714,0.8161136630900032
197,40,-0.07517155799028583,0.0883532641269039,0.09710111206026073
197,9,0.053074072487923944,0.15542374697327901,0.1708122367726136
197,15,0.36755007278306095,0.02759147532648051,0.03032330456672611
197,30,0.15592645403291325,0.09812024003790634,0.10783511528918421
197,38,0.054783210526607305,0.29581077824073726,0.32509897410615685
197,11,0.31073641761410686,0.11197088585102391,0.12305711217290748
197,13,0.3964109683941813,0.2956712427702363,0.32494562324253695
197,19,1.8555573865093873,1.8747847580421864,2.06040701131369
197,21,0.8403058111749147,0.7564988944305024,0.831399775067186
197,26,1.5128821464222102,1.7925740966310508,1.9700566804559074
197,28,0.837132759198782,0.791813578479947,0.8702109624878627
197,34,1.8352956801462859,2.079196842489969,2.2850579160038276
197,37,0.5110986768956132,0.49317983067857757,0.5420095168843774
197,42,1.3620764587289549,1.4793122050090446,1.6257787599604352
197,44,0.17925215972886047,0.3155438173148493,0.3467857794252305
198,7,0.08320791760711359,0.19460940681537572,0.21387766491590798
198,17,0.3621080433241051,0.6409664543174318,0.7044284794973756
198,24,0.7678906260380972,0.8935614472907779,0.9820328777156075
198,32,0.6581152867785992,0.6697692446065282,0.736083031201234
198,40,0.18233560199028812,0.10672375210272284,0.1172904602317053
198,9,0.047567895909060506,0.143364233650763,0.1575587122300465
198,15,0.04836447478856904,0.026296456864174547,0.02890006645468688
198,30,-0.011987802020984373,0.05714164433600043,0.06279923288411929
198,38,0.3999661587880254,0.38444231922442695,0.42250591518724157
198,11,0.09636582348021445,0.18468183103033176,0.2029671608353151
198,13,0.02501644463891439,0.33192126717109,0.36478475897020785
198,19,1.844994932947458,1.9105844442554498,2.0997512209144054
198,21,0.3122819164056988,0.23407842581969762,0.25725450758402413
198,26,1.516010763874626,1.753210308004289,1.9267954870146147
198,28,0.540557391920352,0.4583082904984198,0.50368534896361
198,34,1.841847580283999,2.1253821669963977,2.3358160449168333
198,37,0.18207258955742683,0.3234730503812583,0.355500085072472
198,42,0.2761168482269418,0.40526943032160473,0.4453951164920607
198,44,0.15176736673023047,0.12873046354318923,0.14147605399300997
199,7,0.041728391327740935,0.1872173827114907,0.20575375723738087
199,17,0.7951055813223517,0.6063391136321586,0.6663726892393032
199,24,0.8630856007820573,0.8721318076108898,0.9584814915327602
199,32,0.5733020661842102,0.6114677038069253,0.6720090606194922
199,40,0.13380902201974915,0.10100386858366459,0.1110042516117502
199,9,0.07027344414975983,0.13943437348039223,0.15323975699330236
199,15,-0.02760900611230245,0.1370039281774219,0.1505686735415231
199,30,0.17299361953287057,0.0634914003618472,0.06977767762539643
199,38,0.5274171240343144,0.3717522005105948,0.4085593490760003
199,11,-0.135553781624555,0.11053443212430106,0.12147843530492494
199,13,0.3379992327773506,0.30109747082027905,0.3309091015945641
199,19,1.995415945822583,1.9389023058840749,2.130872831219132
199,21,0.1962043864878558,0.25694987521125373,0.28239045691533826
199,26,1.430308900414704,1.7844104545093935,1.9610847569360663
199,28,0.39330436374101785,0.20093202556392475,0.220826285520749
199,34,1.7464281435019557,2.1813575197341484,2.3973335117870347
199,37,0.4214927692545634,0.20610713597242813,0.22651378309841114
199,42,0.3636521651205246,0.3557292060437257,0.3909499195134016
199,44,0.1991986972447393,0.12181994287902667,0.13388132336209863
200,7,0.018959267080904677,0.13884203340686202,0.15258876938773946
200,17,0.5906618866396054,0.6594249148961255,0.7247145104303955
200,24,0.8707821034630553,0.8733542600268194,0.959824978841356
200,32,0.5677518798751512,0.5651116950835926,0.6210633480621661
200,40,0.20674679285400885,0.09065210901034021,0.09962756534799766
200,9,0.1580485690994103,0.09668656598683488,0.10625949331226409
200,15,0.14680182922464943,0.1533920974345978,0.16857943381426096
200,30,0.09669170107987447,0.05054034892710799,0.055544343870386016
200,38,0.6005097248500905,0.4458500339081939,0.4899936016218765
200,11,-0.0857282542651992,0.0454082462305911,0.049904112194015963
200,13,0.3441675419267133,0.47426944788713316,0.5212268189650672
200,19,1.5154942688557156,1.911396387847515,2.1006435549611306
200,21,0.18390376522106902,0.1646754808320116,0.18097998388468603
200,26,1.327438003578962,1.717737199603522,1.8878101896632768
200,28,0.2575267333342304,0.35156604758272086,0.3863745671453665
200,34,2.144718126727447,2.1567540072690723,2.3702940079887824
200,37,0.35258074775227904,0.2875604618465428,0.3160317947026362
200,42,-0.02443201661794148,0.259006442420574,0.2846506446404329
200,44,0.03533396894501571,0.12054192885404222,0.13247677329503652
201,7,0.16370793106344914,0.1777354155597622,0.19533298145676836
201,17,0.8033242440160296,0.7825302917103015,0.8600085384142918
201,24,0.9800767573587099,0.9222263486787263,1.0135358881518677
201,32,0.5300818383678612,0.6628785476256918,0.7285100869945722
201,40,0.1953391213293133,0.13367058779498478,0.14690529945785458
201,9,0.21787370769796893,0.1423444479536714,0.15643795765205473
201,15,-0.03356511276147538,0.08155468027146703,0.08962940109042418
201,30,-0.1412742229048607,0.03336175550183062,0.036664899610922765
201,38,0.48895178873577244,0.4759957682195651,0.5231240621026904
201,11,0.08620883540846638,0.09225210626350545,0.10138597817078324
201,13,0.4700389428670042,0.47161914610201044,0.5183141110626056
201,19,1.7116391411536944,1.7921638187694608,1.969605781023863
201,21,0.45178127193025525,0.2263521051550628,0.24876320467536606
201,26,1.418453986778628,1.7421118826556843,1.9145982076710988
201,28,0.29509192912922433,0.4271883312592308,0.46948420564133286
201,34,1.9901263559929916,2.1154285482434982,2.3248769193567163
201,37,0.1425324670907559,0.2240797188396494,0.2462658296158523
201,42,0.045959445149960185,0.23232888705852206,0.25533174716332624
201,44,0.1413456046873895,0.18191628171000807,0.19992779475060293
202,7,0.2432522077406189,0.15366549470732238,0.16887990012388898
202,17,0.7232496074934169,0.7897018473654692,0.8678901490848226
202,24,0.745583969322235,0.920378298718099,1.0115048629476138
202,32,0.6550332286816097,0.6500061052482778,0.7143631453718697
202,40,-0.07017519198116204,0.1399826496586089,0.1538423179416395
202,9,0.35726988641837976,0.14725009139686618,0.16182930836685294
202,15,-0.012177090228259075,0.11486596214333906,0.12623882968228353
202,30,0.20648375361566434,0.05865249100699884,0.06445966833442447
202,38,0.3833166367116278,0.44504549000189464,0.48910939990307234
202,11,0.38787122952427117,0.12682456391029434,0.1393814514261651
202,13,0.8964143796597038,0.6111393438340182,0.6716481897581785
202,19,1.587222618447671,1.8189682467815906,1.99906411279957
202,21,0.08156646800294762,0.16315617335764343,0.17931024992770717
202,26,1.464308487547352,1.7427975373043896,1.9153517489186858
202,28,0.636318043275692,0.4681860799178126,0.5145411373354178
202,34,1.9161738845655367,2.0960859850522082,2.3036192508989615
202,37,0.18438242607575414,0.31001526223728043,0.3407098426568132
202,42,-0.027160324506381717,0.22266743478787243,0.24471371545993903
202,44,0.06116831233899106,0.1478593053864024,0.16249884057317493
203,7,0.28108156530445005,0.19441290421198498,0.21366170660921124
203,17,0.85420506566317,0.828476436327051,0.9105038062604225
203,24,0.7920743685718292,0.9460936184712954,1.0397662539635029
203,32,0.46590659694587283,0.6738974338622175,0.7406199520663975
203,40,-0.0455172803391699,0.11962499468040941,0.13146905355965788
203,9,-0.1189547844838221,0.13789545333497064,0.1515484685166509
203,15,0.10734305509613515,0.07992251148052651,0.0878356314290935
203,30,0.2057067265466872,0.058343247979440876,0.06411980718532612
203,38,0.6976748029258811,0.4785038265466317,0.5258804430363972
203,11,0.03751116536318428,0.1711861795364307,0.18813530622320604
203,13,0.3318924904918223,0.4738859902796515,0.5208053952578349
203,19,1.8447016623115737,1.802803757005428,1.9812991784911143
203,21,0.28485485559398305,0.40655407779653807,0.44680695678629434
203,26,1.3100384821541864,1.7263109897314677,1.8972328699029004
203,28,0.183863185732634,0.4356895234408136,0.478827100019112
203,34,1.845747009038363,2.131268376934856,2.3422850479185056
203,37,0.2356032427467844,0.24633709703872192,0.2707269086267142
203,42,0.2211878497014907,0.32949874519885464,0.36212238333735514
203,44,0.24246932886731734,0.057816316563190806,0.06354070434172455
204,7,0.3661860592635008,0.15317055610316382,0.1683359576975365
204,17,0.9404728615083165,0.8097753284525697,0.8899511035468837
204,24,0.7044765505298745,0.9302208460319893,1.0223219198965428
204,32,0.9579858881359027,0.6967570868248537,0.7657429370055324
204,40,0.11746750537898291,0.14621431739083224,0.16069098247903346
204,9,0.27809377650216255,0.10501231886936384,0.11540957816336027
204,15,0.2392819991138893,0.16190886099424653,0.1779394412907066
204,30,0.09528442992652832,0.04650479487532114,0.05110923001149155
204,38,0.2884886623736707,0.4012723878181586,0.44100232720609517
204,11,0.25116880752275983,0.15780145520308966,0.17342536165884112
204,13,0.38919455242026985,0.5015284659126494,0.5511847496663771
204,19,1.5482238739861858,1.8342216580556765,2.0158277628136645
204,21,0.3121593776079946,0.3690314294619201,0.40556919475517955
204,26,1.6382686911638877,1.7468296169777142,1.9197830444012505
204,28,0.49861185112539297,0.5114420533942631,0.5620798804630021
204,34,1.8794119323983258,2.0888575965407297,2.2956751803566435
204,37,0.5367811792911444,0.268848407152797,0.2954670613263413
204,42,0.2698459887223873,0.28403933855018954,0.31216204533733705
204,44,0.05145139716348028,0.09178314122548123,0.1008705809507764
205,7,0.21695061742843663,0.15490966969704165,0.1702472607561547
205,17,0.5998495916748946,0.7906572618424863,0.8689401590546137
205,24,0.7956384771265749,0.9141886142163651,1.0047023383962033
205,32,0.7698462012833279,0.706918264870559,0.7769101722834857
205,40,0.17416409052123177,0.11201675898703416,0.12310752720357221
205,9,0.02699751853104545,0.12490245154025985,0.13726903090068163
205,15,-0.2842126582682869,0.09579866074697141,0.10528367666251315
205,30,0.30183425592041907,0.05378897744483169,0.059114618776003144
205,38,0.49221044002441217,0.4632239523662404,0.5090877100262643
205,11,0.06750599891419984,0.14944890146759632,0.16424582240498212
205,13,0.33346872695623275,0.6099524757173005,0.6703438099467363
205,19,1.493848821093069,1.8241988214171583,2.0048125661119265
205,21,0.5982271454160941,0.42544301819552466,0.46756608930399246
205,26,1.5430303880810237,1.743978878720835,1.9166500548318088
205,28,0.07394343360555829,0.30048976935434923,0.3302412316666611
205,34,1.7916482373828078,2.0712438045367216,2.2763174485502584
205,37,0.07601243833073595,0.24139939234803295,0.26530032228348177
205,42,0.031471239319587486,0.25046639024676176,0.27526504274644115
205,44,0.10959149887857728,0.14730308271614678,0.16188754635140884
206,7,0.15172268977079936,0.1817760162861261,0.1997736416609901
206,17,0.771975003574391,0.7722646685389455,0.8487265169091381
206,24,0.9706567367326692,0.9176381872204621,1.008493453281894
206,32,0.4720437996700867,0.6470764077911676,0.7111433788596001
206,40,0.037772862069118666,0.14151641081267555,0.15552793663571274
206,9,0.25421118972586354,0.13098263515077052,0.14395121288847057
206,15,0.019959397249572946,0.11520353107419942,0.12660982127956572
206,30,0.2412068415120781,0.025395266013745126,0.02790964878738326
206,38,0.22065038169025766,0.425557084130561,0.4676914488959631
206,11,0.4275420318687621,0.2451488300847007,0.26942099147922555
206,13,0.2186788512396767,0.3981867990713311,0.43761123462294804
206,19,1.9484115856984117,1.849730741988989,2.0328723996116613
206,21,0.342322232723326,0.29278439093819636,0.3217729444964336
206,26,1.4963675904626519,1.7721517079042568,1.9476122730432923
206,28,0.14532913701991834,0.3284589531421265,0.36097964157204
206,34,1.9336146824130613,2.1551814499136492,2.368565751885298
206,37,0.12395751068166087,0.22573377250120158,0.2480836509666671
206,42,0.38668919400957813,0.24434282337610277,0.26853518212621197
206,44,0.2546498674125612,0.17299717061255016,0.19012560334646603
207,7,0.21522045363160472,0.16334359228230344,0.17951622518154142
207,17,0.8499162869681771,0.771726573336941,0.84813514495446
207,24,0.9185097020969221,0.9288990760224011,1.0208692815691736
207,32,0.4681400452564956,0.6600857077202913,0.7254407282866568
207,40,0.24130519627775132,0.15417501285367965,0.16943986561146973
207,9,0.09653771790868194,0.15283561413011326,0.16796785315289678
207,15,0.09993144740706829,0.152054795798058,0.16710972607509347
207,30,0.14732491237095718,0.01626029096545656,0.017870220764016616
207,38,0.658961045639021,0.4429475129511992,0.4868037023523081
207,11,-0.03784187249079911,0.14459975783614207,0.1589165655426908
207,13,0.280647114993654,0.5668737116599314,0.6229998217252711
207,19,1.5525398531811327,1.8667179688554965,2.051541530128318
207,21,0.20429626660894962,0.19151297305878437,0.2104746535596541
207,26,1.613254367569084,1.7294795105101444,1.9007151056101588
207,28,0.585565346801834,0.5317925594415203,0.5844452880990966
207,34,1.9333114182899873,2.1082997187085613,2.3170422651153495
207,37,0.21378198153180483,0.23339167546688033,0.2564997621467695
207,42,0.3885175792376294,0.2895910464665516,0.31826342730482404
207,44,0.13071607272812652,0.11977006081572945,0.13162848267867297
208,7,0.1978797580278703,0.22604125334768144,0.24842157546131327
208,17,0.6542178253227391,0.820211043481268,0.9014200576873342
208,24,0.9511833638563987,0.9331953863365091,1.0255909691421041
208,32,0.49352920336529243,0.636392050970773,0.6994011649282753
208,40,0.11197721251101118,0.10072256030151724,0.11069509102443975
208,9,0.20719614997762936,0.21470898216007478,0.23596729722542875
208,15,0.038682835449490645,0.1478096939815045,0.16244431714799012
208,30,0.07424468653922317,0.014795379559744056,0.01626026862506525
208,38,0.2478641545532629,0.4216957192575147,0.4634477706691499
208,11,0.16695078071316163,0.27336256939798914,0.3004281703284831
208,13,0.2714945452233502,0.4346019664210085,0.4776318640864549
208,19,1.4173674281517525,1.8074478031536685,1.9864030311886853
208,21,0.2863285648355886,0.21549768620478474,0.23683409077951592
208,26,1.6604950429561445,1.736149541971086,1.908045536225649
208,28,0.5663717328189413,0.41289168632244067,0.4537720513048606
208,34,1.7742780225997847,2.142662912738099,2.3548077555834555
208,37,0.03692071963089387,0.24373759927313549,0.2678700348447331
208,42,0.15597365086328754,0.23156536098433225,0.25449262444812754
208,44,0.21929243251189687,0.1467591749981028,0.16128978638405356
209,7,0.2964829829168211,0.18851966548567586,0.20718497890009924
209,17,0.6947066982033856,0.8716513244016488,0.9579534357285449
209,24,0.7008970589098886,0.9576455751775353,1.0524619687594696
209,32,0.7013195732114157,0.7228321564510898,0.794399696693772
209,40,-0.004785729278780768,0.10016315617992018,0.11008030035614991
209,9,-0.014479854821316897,0.18443020509298053,0.2026906214388202
209,15,0.32767350113155386,0.09733083826791655,0.10696755492810632
209,30,0.11712076596619958,0.01819196692613208,0.019993151770303575
209,38,0.35933239380041604,0.42153944494177664,0.46327602364888326
209,11,0.23309744883214673,0.2604339899310934,0.28621953348862744
209,13,0.3797361207257108,0.46761186024058354,0.5139100642247998
209,19,1.4534476349260559,1.7629986380427007,1.937552958640988
209,21,0.3401454267185829,0.46114106066636135,0.5067985914254071
209,26,1.380408780878856,1.7153550665769706,1.8851922018816214
209,28,0.6274312308852302,0.5704021615504313,0.626877623090078
209,34,1.7799735340916416,2.0641858454890336,2.2685606816760666
209,37,0.4645161966750206,0.259859928769409,0.28558863458816236
209,42,-0.03495331844978531,0.25511106365042385,0.2803695848039312
209,44,0.07280950901084221,0.11654378681990879,0.12808277561395917
210,7,0.32356413444733073,0.15710999853571728,0.17266544393529326
210,17,0.8525541276209314,0.8134725153122522,0.8940143485114852
210,24,0.8944534196771883,0.9333182830091983,1.0257260338021883
210,32,0.5306555549500193,0.7228321564510898,0.794399696693772
210,40,0.025977853043547335,0.12407751934720065,0.1363624222528641
210,9,0.05313080377388849,0.14547592325113579,0.159879480008674
210,15,0.07850121488855018,0.09675840968666369,0.1063384502496997
210,30,0.026844092124400268,0.01819196692613208,0.019993151770303575
210,38,0.2049648312749111,0.42499974809849334,0.4670789310785422
210,11,0.423211121939753,0.20625983621563868,0.22668160217758312
210,13,0.4438919400947887,0.5618725448098744,0.617503489840555
210,19,1.7444393563017007,1.8344501605260237,2.0160788892909767
210,21,0.046724743006269005,0.1262856869355668,0.13878922029552393
210,26,1.51271478002944,1.746293792719411,1.9191941682361846
210,28,0.22483499944832602,0.35499387152572404,0.39014177959757795
210,34,1.7576756158717857,2.064921000920902,2.269368624774457
210,37,0.31760820592006095,0.27920046418282835,0.3068440744979599
210,42,0.0782469120896678,0.2519528832225771,0.27689871324461446
210,44,0.10830264468728315,0.14056636599734504,0.1544838279772802
211,7,0.07150367081952452,0.19645548319552367,0.21590652113567455
211,17,0.7480553265149261,0.7890684180607594,0.8671940040073693
211,24,0.7833382896461072,0.9410331635780905,1.034204763932357
211,32,0.5206434003902525,0.7064320331050608,0.7763757987590273
211,40,0.35708853725818074,0.10714910798447672,0.11775793055719719
211,9,0.32324156491485373,0.14974712129192377,0.1645735689445895
211,15,0.05099723412035589,0.09646584728278895,0.10601692127118391
211,30,0.04175003592206778,0.05151988663982792,0.05662086551505841
211,38,0.3080050276015304,0.43819995655955185,0.4815860908723788
211,11,0.1500464199484527,0.24023324904614046,0.26401871924872866
211,13,0.27325773195279557,0.4747793807223222,0.5217872401997798
211,19,1.6705204708762538,1.8170892270653072,1.996999051527219
211,21,0.17704049048175746,0.14531706946041748,0.15970489811986477
211,26,1.6668110988663014,1.7152340134672435,1.8850591633154856
211,28,0.6318077329432331,0.5608620791541211,0.6163929780802718
211,34,1.4617413237153503,2.0645486647109914,2.2689594235932677
211,37,0.20228436410386244,0.26235933320319255,0.28833550480746906
211,42,0.29149510226918757,0.23926624171834626,0.26295596862115284
211,44,0.07575178077776112,0.14013006021115088,0.15400432359839356
212,7,0.19264259019020236,0.2030220738728158,0.22312326930576787
212,17,0.7695395604365445,0.8432619286165169,0.9267532086775583
212,24,0.6572404921578529,0.9565329318665156,1.0512391627443884
212,32,0.585140736093459,0.7564339586316582,0.8313284099813274
212,40,0.15258295808932718,0.12071137130441009,0.13266299222563882
212,9,0.20732800661666326,0.11859065842322361,0.13033230777205765
212,15,-0.013945910512110107,0.06731290973833468,0.07397755426688267
212,30,-0.12526797755043928,0.049490270490049885,0.05439029727124295
212,38,0.553769341982053,0.40750567122452674,0.447852767385371
212,11,0.5289271286076275,0.2828889251681444,0.31089772964023793
212,13,0.511093843682642,0.464054576009914,0.510000573634658
212,19,1.715591539499167,1.8195369399263555,1.9996891121962919
212,21,0.2961845546510895,0.2712006840442168,0.29805223691988186
212,26,1.5375856898828522,1.7205328980719816,1.8908826899602968
212,28,0.4598470141545728,0.5683381673661478,0.6246092730459645
212,34,1.7046902672680222,2.0377214351991366,2.239476032743606
212,37,0.26961926271979836,0.26897282095469605,0.29560379332644815
212,42,0.2266181024264741,0.21300906836851347,0.23409907513767322
212,44,0.18667664602302445,0.147303082716148,0.1618875463514102
213,7,0.04995341156145857,0.22324505743621517,0.24534852846950383
213,17,0.9823473102293253,0.8049018033292331,0.8845950511836127
213,24,1.0165365361057397,0.9272339081640283,1.0190392456060113
213,32,0.48036934154342076,0.7151751884119293,0.7859846130071699
213,40,0.28563066850145546,0.1263478313137392,0.13885751758242626
213,9,0.38266820257902906,0.1570835787863268,0.17263640836913147
213,15,0.1055465677166849,0.12907497695755135,0.14185467764641785
213,30,0.11790327188133969,0.02115562747097404,0.0232502440522586
213,38,0.11540179094775192,0.41362354604424045,0.4545763723852544
213,11,0.3946293552458098,0.29288774682731616,0.32188653364190195
213,13,0.406406173546882,0.46949549420225006,0.5159801965985125
213,19,1.8205871787347454,1.8156113648458925,1.9953748663157829
213,21,0.30172332690339354,0.2152992915012524,0.2366160530360299
213,26,1.6402065699047952,1.7763745227925403,1.9522531884155643
213,28,0.19262328691183014,0.41974956270089536,0.4613089253445484
213,34,1.6880638395316796,2.0695736174048736,2.2744818963558515
213,37,0.10128073057505851,0.26235933320319504,0.2883355048074718
213,42,0.23474013432590596,0.2704142200214121,0.29718790517204696
213,44,0.18682638741118787,0.13056685219052014,0.14349426329849244
214,7,0.34892357005438934,0.19410900413598436,0.21332771741677492
214,17,0.6898254853863106,0.7882109906271366,0.8662516827684373
214,24,0.7702095634226345,0.9472494456623338,1.0410365194902877
214,32,0.7527727603713151,0.7421475974621322,0.8156275576068979
214,40,0.5135463771721699,0.12957136697792612,0.14240021519356238
214,9,-0.020731223870861158,0.16405168175806234,0.18029442252618735
214,15,0.20799906205566746,0.14393166549354167,0.15818232544339728
214,30,-0.0649454095527387,0.02517115610164823,0.02766334977507875
214,38,0.559361401740116,0.4016890691754516,0.4414602641433181
214,11,0.23988463912608085,0.1951882012485219,0.21451376572857359
214,13,0.8557544178119494,0.497036053964534,0.546247544456072
214,19,1.403544661796623,1.8200273215686953,2.000228046476487
214,21,0.31056351793471704,0.20489378134123504,0.22518029434531772
214,26,1.8748051714774976,1.7258753515347631,1.8967540992114724
214,28,0.44195901387324715,0.425875179819116,0.4680410392071473
214,34,1.7511508452769216,2.051284901885637,2.254382416923819
214,37,0.3749818361123644,0.24353400932469355,0.26764628747565333
214,42,0.3980616558135942,0.24655743491623106,0.2709690621356599
214,44,0.052098952754946574,0.1289915243888373,0.14176296244713804
215,7,0.2204662924440833,0.18401683963677687,0.20223632870972508
215,17,1.0249193049100274,0.7855835346062678,0.8633640825870865
215,24,0.7613520908278475,0.9426703011157341,1.03600399429551
215,32,0.6427650676873361,0.707596204350605,0.7776552344843283
215,40,0.26176164933162144,0.14604270050865598,0.1605023738263447
215,9,0.1685696831955753,0.14182605805085413,0.15586824201628524
215,15,0.09132998560824312,0.16761255290454352,0.18420785517232013
215,30,-0.06878280592839837,0.024647000789111077,0.02708729789694386
215,38,0.42564781679778657,0.3910917768963767,0.42981373500492887
215,11,0.4917209478782173,0.23176317734214014,0.2547100265839362
215,13,0.631685941997242,0.4863837649922515,0.534540573407326
215,19,1.8822982706583735,1.825047749515251,2.0057455464969594
215,21,0.31570450104091335,0.187459873159009,0.20602025664009901
215,26,1.476892020997336,1.7486626635619114,1.9217975807462593
215,28,0.46132992910176723,0.4209749202719504,0.46265560544739104
215,34,1.8158711115213868,2.093007168088242,2.3002356005722264
215,37,0.1710959947509287,0.26640308184681366,0.2927796246039239
215,42,0.41537394114723347,0.2553777449864819,0.2806626702326683
